hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
1008255,0.0,0.2553191489361702,0.06382978723404255,0.45184942857142857
846333,0.009900990099009901,0.1188118811881188,0.039603960396039604,0.3634365617977529
1034754,0.006369426751592357,0.2356687898089172,0.05732484076433121,0.39339108333333334
1085654,0.014563106796116505,0.2087378640776699,0.05825242718446602,0.36592001840490784
814393,0.02066115702479339,0.17768595041322313,0.049586776859504134,0.36369838190954773
1014655,0.02413793103448276,0.15517241379310345,0.04827586206896552,0.351148587755102
874095,0.03857566765578635,0.13353115727002968,0.04154302670623145,0.32912594520547944
1006853,0.04113110539845758,0.15424164524421594,0.03598971722365039,0.31814358662613984
925144,0.04943820224719101,0.1348314606741573,0.035955056179775284,0.31284646233766256
798004,0.056795131845841784,0.12170385395537525,0.036511156186612576,0.3133406489607392
474229,0.0625,0.11363636363636363,0.03409090909090909,0.3080338461538464
863751,0.07625649913344887,0.10398613518197573,0.03466204506065858,0.30107345261121893
1008534,0.08372827804107424,0.12322274881516587,0.03317535545023697,0.30059167927927954
1000736,0.08100147275405008,0.12076583210603829,0.033873343151693665,0.30218397822445586
1010931,0.07671232876712329,0.1136986301369863,0.031506849315068496,0.30540160432766633
811237,0.08020698576972833,0.1073738680465718,0.031047865459249677,0.30519789130434805
864975,0.08383961117861483,0.10085054678007291,0.030376670716889428,0.3032704378378381
938028,0.08755760368663594,0.0956221198156682,0.02880184331797235,0.3034181541401277
1023580,0.09021739130434783,0.1,0.02717391304347826,0.2986658756038651
1035270,0.09118852459016394,0.10245901639344263,0.030737704918032786,0.3026039668949774
899711,0.093841642228739,0.09775171065493646,0.02932551319648094,0.3014603542795234
909637,0.09701492537313433,0.09328358208955224,0.027985074626865673,0.29939828497942383
736410,0.10178571428571428,0.08928571428571429,0.027678571428571427,0.29803730000000006
606527,0.10775862068965517,0.08620689655172414,0.026724137931034484,0.29441201698113223
889063,0.11166253101736973,0.0827129859387924,0.028122415219189414,0.2927904274120831
1103744,0.1163895486935867,0.0855106888361045,0.030878859857482184,0.29265021385281403
1003044,0.11550151975683891,0.09574468085106383,0.030395136778115502,0.29580951596638677
807153,0.12200435729847495,0.0915032679738562,0.030501089324618737,0.29548266346922486
654447,0.12473572938689217,0.08879492600422834,0.030303030303030304,0.29516117169373574
1007494,0.12695179904955872,0.08893414799728445,0.031907671418873046,0.2967992555886738
933815,0.12763157894736843,0.0861842105263158,0.03289473684210526,0.29826965586753074
878654,0.1343570057581574,0.0838131797824696,0.036468330134357005,0.3007361138268158
964624,0.13871763255240444,0.08076448828606658,0.035758323057953144,0.29881741314554006
1025000,0.13963161021984552,0.08199643493761141,0.035056446821152706,0.2960536135922331
699917,0.1404720782959125,0.07944732297063903,0.033966609096142776,0.29595391807379623
1013581,0.14516129032258066,0.07897664071190211,0.0339265850945495,0.29601110326086966
542490,0.14634146341463414,0.07696476964769648,0.033062330623306234,0.29416749383441
