hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
609870,0.0,0.0,0.5263157894736842,0.7773447631578949
802534,0.0,0.0,0.47435897435897434,0.7201818846153847
701786,0.00909090909090909,0.0,0.43636363636363634,0.7061723181818182
915950,0.0196078431372549,0.0,0.46405228758169936,0.7326927581699344
1032175,0.01951219512195122,0.05365853658536585,0.36097560975609755,0.6611100824742266
1009907,0.023809523809523808,0.0873015873015873,0.3333333333333333,0.6453632260869565
1005826,0.025889967637540454,0.11003236245954692,0.2912621359223301,0.612469261818182
951128,0.028169014084507043,0.09577464788732394,0.323943661971831,0.6388701090342682
608653,0.03291139240506329,0.08607594936708861,0.3189873417721519,0.6358220775623271
1039475,0.034403669724770644,0.0871559633027523,0.30963302752293576,0.6247730979899498
858965,0.03958333333333333,0.07916666666666666,0.30833333333333335,0.6209387285067872
1001766,0.047080979284369114,0.07909604519774012,0.2994350282485876,0.6036645664621677
890484,0.04844290657439446,0.0726643598615917,0.31141868512110726,0.6122427052238805
1026682,0.05687203791469194,0.06951026856240126,0.31437598736176936,0.6123198438030557
638765,0.05688622754491018,0.0658682634730539,0.30988023952095806,0.6115311875000001
1002068,0.06013986013986014,0.07272727272727272,0.3090909090909091,0.6132351659125188
