hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
993649,0.0,0.0,0.125,0.38964559375
740815,0.0,0.0,0.0547945205479452,0.35785980821917796
1036087,0.016129032258064516,0.016129032258064516,0.056451612903225805,0.3604510081967212
1001618,0.017045454545454544,0.14204545454545456,0.05113636363636364,0.37206213907284746
703979,0.02666666666666667,0.1111111111111111,0.044444444444444446,0.3531398949999999
786674,0.03272727272727273,0.09090909090909091,0.04,0.33103123599999984
1027052,0.02967359050445104,0.13353115727002968,0.04154302670623145,0.3330975410958902
851420,0.0316622691292876,0.11873350923482849,0.04221635883905013,0.33546871556886215
658984,0.04157043879907621,0.10392609699769054,0.03926096997690531,0.32780436597938145
1037776,0.05102040816326531,0.10816326530612246,0.036734693877551024,0.32060736613272306
451767,0.05566218809980806,0.1017274472168906,0.03838771593090211,0.32428189957264963
818493,0.06560283687943262,0.09397163120567376,0.03546099290780142,0.31867025636007834
807657,0.06611570247933884,0.08760330578512397,0.03801652892561983,0.3221800869565218
1014084,0.06998444790046657,0.08553654743390357,0.03576982892690513,0.31501974489795914
1000297,0.07244318181818182,0.10511363636363637,0.03551136363636364,0.3115155920634921
808283,0.07171314741035857,0.09827357237715803,0.033200531208499334,0.3061521178203241
908477,0.07721046077210461,0.0921544209215442,0.034869240348692404,0.3054514691358025
731095,0.08284023668639054,0.08757396449704143,0.033136094674556214,0.3016003138780805
834646,0.0893854748603352,0.08268156424581005,0.035754189944134075,0.30067783191230224
590177,0.09197860962566845,0.07914438502673797,0.03529411764705882,0.2999245598141696
944949,0.09929078014184398,0.07497467071935157,0.03343465045592705,0.29674117415114987
793115,0.11313518696069032,0.07094918504314478,0.032598274209012464,0.28863338080495315
821592,0.11524500907441017,0.06715063520871144,0.03176043557168784,0.2882494737354082
630365,0.11501316944688324,0.0649692712906058,0.03160667251975417,0.29201126760563345
1017015,0.11535269709543569,0.06721991701244813,0.030705394190871368,0.3008639217081847
618142,0.11670663469224621,0.06474820143884892,0.029576338928856916,0.299544339316239
619989,0.12074303405572756,0.06269349845201239,0.029411764705882353,0.29836870850536706
972855,0.12238805970149254,0.06044776119402985,0.028358208955223882,0.3003281104050829
1004419,0.12794853466761974,0.058613295210864905,0.028591851322373123,0.29786064464692436
828731,0.13127147766323025,0.056357388316151204,0.028178694158075602,0.2977309810633643
780369,0.13222591362126246,0.05448504983388704,0.027906976744186046,0.29931027758257156
772931,0.13496143958868895,0.05269922879177378,0.02892030848329049,0.29906545386702804
699483,0.13939016801493467,0.05102675793403858,0.02862476664592408,0.29699229442622904
881789,0.14285714285714285,0.04942736588306208,0.027727546714888487,0.2943848287888391
930917,0.14924506387921022,0.047619047619047616,0.0272938443670151,0.29294193597560936
1009833,0.15016872890888638,0.047244094488188976,0.02699662542182227,0.2908670277449819
