hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
1201959,0.0,0.08333333333333333,0.1111111111111111,0.39856145454545444
974187,0.0,0.03488372093023256,0.046511627906976744,0.35192009638554206
1068251,0.014184397163120567,0.12056737588652482,0.028368794326241134,0.3148870564516127
1014338,0.026881720430107527,0.10215053763440861,0.043010752688172046,0.33840154491017954
1002194,0.021645021645021644,0.10822510822510822,0.04329004329004329,0.33138295145631075
1000228,0.020833333333333332,0.19444444444444445,0.03819444444444445,0.338437375
817864,0.03058103975535168,0.1712538226299694,0.03669724770642202,0.3383650405904061
1022230,0.03826530612244898,0.15306122448979592,0.03571428571428571,0.33285103614457845
1041806,0.04856512141280353,0.15894039735099338,0.03090507726269316,0.32229239632545953
871818,0.050100200400801605,0.14428857715430862,0.03406813627254509,0.3224015292740049
890075,0.06533575317604355,0.1306715063520871,0.036297640653357534,0.31497164091858054
1032210,0.07037643207855974,0.15220949263502456,0.03273322422258593,0.32679354633204644
1001785,0.06948640483383686,0.14803625377643503,0.03474320241691843,0.3322434042553195
1041262,0.07320441988950276,0.13674033149171272,0.03314917127071823,0.3313516288000002
1003092,0.0703125,0.13932291666666666,0.036458333333333336,0.3362963192133134
638374,0.07530864197530865,0.13209876543209875,0.03580246913580247,0.33605194736842137
1754938,0.08206330597889801,0.1336459554513482,0.03634232121922626,0.3414163112313941
1004513,0.08643326039387308,0.13129102844638948,0.0350109409190372,0.3377457607052899
936547,0.09720785935884178,0.12409513960703206,0.03412616339193381,0.3298057733175917
1001633,0.10029498525073746,0.12586037364798427,0.03343166175024582,0.3275037604049496
450853,0.10596026490066225,0.12109744560075686,0.03216650898770104,0.3222097987082886
1005832,0.11181818181818182,0.1190909090909091,0.03090909090909091,0.3173360588235296
1008373,0.1144578313253012,0.11617900172117039,0.030120481927710843,0.3145075735150928
764493,0.12098765432098765,0.1111111111111111,0.02962962962962963,0.312337363888889
831298,0.12352478363493312,0.10621557828481511,0.02989771833202203,0.3125618433098594
803931,0.12661106899166036,0.1023502653525398,0.0310841546626232,0.31151530320945964
709069,0.13024282560706402,0.09933774834437085,0.03090507726269316,0.3074720049019609
981515,0.13305024769992924,0.09554140127388536,0.029723991507430998,0.304090478090767
989758,0.13879485443466485,0.09140148950575491,0.03046716316858497,0.30285289791356207
909708,0.14060446780551905,0.08869908015768725,0.03088042049934297,0.30214794376351867
542819,0.14666666666666667,0.08571428571428572,0.029841269841269842,0.29855704861111143
627298,0.14814814814814814,0.08333333333333333,0.02962962962962963,0.2974827218855221
571674,0.15264423076923078,0.0811298076923077,0.029447115384615384,0.2946576520601702
589354,0.15780245470485096,0.07890122735242548,0.029807130333138514,0.29120349175126925
552988,0.16097838452787258,0.07679180887372014,0.02901023890784983,0.28821072027110306
791628,0.1609513274336283,0.07466814159292036,0.028761061946902654,0.28936183741781246
649511,0.16335303600214937,0.07254164427727028,0.027941966684578184,0.2863766877172655
764027,0.16414009409304756,0.0705697856769472,0.02770517511761631,0.28519733577052886
713367,0.1680244399185336,0.06873727087576374,0.0274949083503055,0.2844853690541281
623693,0.17468982630272953,0.06699751861042183,0.026799007444168736,0.2823188558510641
1035120,0.17675544794188863,0.06973365617433414,0.026150121065375304,0.2821376017699118
622360,0.1785375118708452,0.06837606837606838,0.02564102564102564,0.2814768588175334
821354,0.1813543599257885,0.06679035250463822,0.025974025974025976,0.2829750511928432
875213,0.18309222423146473,0.0650994575045208,0.02531645569620253,0.2810566576402325
664419,0.18603623508616882,0.06363234644277507,0.02562969509500663,0.2849089372345451
616018,0.1891540130151844,0.062472885032537964,0.025596529284164858,0.2823426968995842
894663,0.19015280135823429,0.06112054329371817,0.025466893039049237,0.28183487567812004
768967,0.19150707743547044,0.05995004163197336,0.02497918401332223,0.280439664304695
472044,0.19567876070118223,0.058703628210354665,0.02445984508764778,0.2790195158077095
785304,0.1986491855383393,0.057210965435041714,0.02463249900675407,0.27845158744205717
635871,0.20263975155279504,0.055900621118012424,0.02406832298136646,0.2767513096217112
666926,0.20489296636085627,0.05504587155963303,0.02408256880733945,0.27659162500000056
502805,0.20781661029688087,0.05411499436302142,0.024426907177752723,0.27589533611442235
801223,0.21297653958944282,0.05278592375366569,0.023826979472140762,0.2732279392414865
1025645,0.2132854578096948,0.05601436265709156,0.024416517055655295,0.27302336896158286
524303,0.2131728045325779,0.05524079320113314,0.02443342776203966,0.27391005172413846
669496,0.21613128491620112,0.05446927374301676,0.024441340782122904,0.2730222485228957
447571,0.21670117322291235,0.053830227743271224,0.024154589371980676,0.2733570295404819
443466,0.22229775662814413,0.05302515295717199,0.02413324269204623,0.2707293399138555
505022,0.22486595174262736,0.05227882037533512,0.02379356568364611,0.26975395014144316
606891,0.228035538005923,0.05133267522211254,0.024021059559065482,0.26905243773846726
711909,0.23240115718418514,0.05014464802314368,0.024429443908711025,0.27225816785110024
580279,0.23674242424242425,0.04924242424242424,0.02462121212121212,0.27090911420982783
538864,0.23730924945499846,0.048582995951417005,0.024914356898162567,0.2719494376432083
466872,0.24312767257177764,0.047648136835675016,0.02504581551618815,0.27004502982681244
