hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
1010678,0.0125,0.45,0.0125,0.2850553409090909
1013605,0.013793103448275862,0.3793103448275862,0.013793103448275862,0.31120541111111105
1007502,0.00966183574879227,0.33816425120772947,0.024154589371980676,0.3284913430656935
1027078,0.018115942028985508,0.32608695652173914,0.03260869565217391,0.3353205860215055
1024106,0.02556818181818182,0.28125,0.02556818181818182,0.3221869169960475
1001630,0.025522041763341066,0.33178654292343385,0.025522041763341066,0.3268366041666668
1044091,0.028112449799196786,0.3453815261044177,0.02208835341365462,0.3215010981595094
1011857,0.03125,0.3385416666666667,0.022569444444444444,0.3392543832020999
1023038,0.032407407407407406,0.3734567901234568,0.020061728395061727,0.3409104334975371
1001361,0.03566529492455418,0.3676268861454047,0.019204389574759947,0.3311007180043383
1001756,0.042767295597484274,0.36477987421383645,0.01761006289308176,0.32399360990098997
1011208,0.04576659038901602,0.38672768878718533,0.018306636155606407,0.3370496473880596
1005021,0.050793650793650794,0.38306878306878306,0.016931216931216932,0.332431372212693
1003388,0.05362462760675273,0.3714001986097319,0.018867924528301886,0.32658170932069513
1046062,0.05560704355885079,0.37256719184430026,0.021316033364226137,0.3266122259970458
1008911,0.06195462478184991,0.3542757417102967,0.020942408376963352,0.3175508229729729
1025873,0.06584362139917696,0.34074074074074073,0.0205761316872428,0.31446630337078646
1057612,0.07237354085603113,0.3284046692607004,0.019455252918287938,0.30989946813441477
1066363,0.0808448652585579,0.3211944646758922,0.018936635105608158,0.3034119248927037
1016504,0.08448753462603878,0.30817174515235457,0.018698060941828253,0.2996447557557557
1123362,0.08852459016393442,0.3055737704918033,0.018360655737704918,0.2960950576015106
1014302,0.0946372239747634,0.3003154574132492,0.017665615141955835,0.29030063660955796
868004,0.10427968655816756,0.2869198312236287,0.017480409885473176,0.2835353060016903
1001214,0.10652920962199312,0.284077892325315,0.01718213058419244,0.2815636879999997
998245,0.10940076965365586,0.2726772952171523,0.016492578339747113,0.27935374754346176
1017570,0.11624203821656051,0.2643312101910828,0.01592356687898089,0.27705333405483396
917503,0.11948717948717949,0.2553846153846154,0.01641025641025641,0.278091641184573
850469,0.12306153076538269,0.24912456228114058,0.016508254127063533,0.2780809360426383
1005827,0.12223291626564003,0.26034648700673724,0.016361886429258902,0.2786218041639557
1004814,0.12365842277181521,0.2533831077928138,0.016332244517032198,0.276888223125
1021157,0.12612612612612611,0.24684684684684685,0.016666666666666666,0.2781781555023923
1141368,0.12456445993031359,0.25914634146341464,0.016114982578397212,0.27671965373309804
1016910,0.1262135922330097,0.26171380329252847,0.016884761502743775,0.27863124471126344
1525125,0.12587125871258711,0.26650266502665027,0.017220172201722016,0.2802684723309109
1007608,0.1251494619370267,0.26783579115185335,0.017935432443204464,0.27969022373434926
1026303,0.12742812742812742,0.26728826728826727,0.017871017871017872,0.2801600615058324
1036528,0.12560747663551403,0.2766355140186916,0.017196261682242992,0.27890002067183467
755362,0.1310520567892246,0.2693847834000728,0.016745540589734254,0.2751308330842053
1081714,0.1327182398864443,0.26650106458481193,0.01738821859474805,0.27750845331398166
1001524,0.1330117160578911,0.2711922811853894,0.01757408683666437,0.27862249834515374
1071485,0.13541666666666666,0.2711693548387097,0.01881720430107527,0.2801784771784234
895978,0.13793103448275862,0.2650246305418719,0.019376026272577996,0.28086319168900825
906992,0.1401090092978519,0.2587367746072459,0.01891631933311959,0.27888547102076133
1005823,0.139549436795995,0.2643929912390488,0.018460575719649562,0.27951169034453427
1002766,0.14298836497244335,0.2599510104102878,0.018064911206368647,0.2782466086057096
885977,0.14435459718478585,0.25426774483378256,0.01766996106618748,0.2768466578313253
1016895,0.14553990610328638,0.2535211267605634,0.017605633802816902,0.2758233069968555
