hambase_bytes_txd_rxd,hit_rate,drop_rate,retransmit_rate,avg_latency
913719,0.0392156862745098,0.0,0.0196078431372549,0.28651027450980393
949964,0.02040816326530612,0.0,0.061224489795918366,0.3751940408163265
960973,0.041379310344827586,0.0,0.06896551724137931,0.35408796551724137
1023764,0.04040404040404041,0.03535353535353535,0.05555555555555555,0.34266992670157076
703016,0.04602510460251046,0.029288702928870293,0.0502092050209205,0.38322992672413814
1033661,0.0410958904109589,0.0410958904109589,0.04794520547945205,0.3731657321428575
1001477,0.03672316384180791,0.06497175141242938,0.0423728813559322,0.3664885045317222
1028368,0.04773869346733668,0.07035175879396985,0.04522613065326633,0.36390612972972985
640560,0.04954954954954955,0.06306306306306306,0.04054054054054054,0.35172577163461555
951003,0.058823529411764705,0.056795131845841784,0.04259634888438134,0.3420390881720432
1316919,0.06764168190127971,0.0603290676416819,0.038391224862888484,0.33295955252918297
1005029,0.06365159128978225,0.10552763819095477,0.035175879396984924,0.33584822471910125
963029,0.07395993836671803,0.0970724191063174,0.040061633281972264,0.33852429351535857
835833,0.07898448519040903,0.08885754583921016,0.0380818053596615,0.3298282956656348
953507,0.08344198174706649,0.08213820078226858,0.03780964797913951,0.32103305965909085
750207,0.09124087591240876,0.07664233576642336,0.03527980535279805,0.3137722239789196
915926,0.10180995475113122,0.07126696832579185,0.032805429864253395,0.3075933130328868
1003148,0.10683760683760683,0.07051282051282051,0.03311965811965812,0.3063266965517243
904059,0.10703363914373089,0.0672782874617737,0.0326197757390418,0.3089142174863388
665395,0.11564625850340136,0.0641399416909621,0.03206997084548105,0.30257373624091377
862722,0.11627906976744186,0.061395348837209304,0.03162790697674418,0.30323176114965306
892355,0.12032085561497326,0.058823529411764705,0.030303030303030304,0.3005631695075757
1001300,0.12478632478632479,0.06153846153846154,0.02905982905982906,0.2969815364298725
1132812,0.1273469387755102,0.0653061224489796,0.029387755102040815,0.2953923222707424
1052665,0.12314886983632112,0.07638347622759158,0.03117692907248636,0.2981603341772153
810939,0.12537537537537538,0.07357357357357357,0.03228228228228228,0.29622580875202603
867771,0.1332367849384504,0.07096307023895727,0.031136857349746562,0.29217595089633686
562653,0.1363957597173145,0.06925795053003533,0.0303886925795053,0.28952009111617333
1010825,0.13769597818677573,0.06748466257668712,0.03067484662576687,0.2884233830409359
833397,0.13956550362080317,0.065174456879526,0.03225806451612903,0.2909164802816904
700739,0.1450381679389313,0.06297709923664122,0.031806615776081425,0.28870493890020393
833255,0.14682294879703886,0.06107341147439852,0.030845157310302282,0.2878257135348227
571588,0.15288518738845924,0.05889351576442594,0.0297441998810232,0.28285574020227583
1161331,0.15625,0.061342592592592594,0.03009259259259259,0.28031731565967966
1000801,0.15952649379932357,0.06200676437429538,0.03100338218714769,0.27947613461538484
502204,0.1657488986784141,0.0605726872246696,0.03138766519823789,0.27918234466588526
652591,0.16738197424892703,0.059012875536480686,0.03165236051502146,0.2827935085518816
671360,0.1697320021019443,0.057803468208092484,0.031003678402522335,0.28139638929169014
376327,0.17523124357656733,0.0565262076053443,0.030318602261048305,0.27786441339869306
683700,0.18027040560841262,0.05508262393590386,0.03104656985478217,0.27851364652888194
715401,0.18252806246949732,0.053684724255734506,0.030258662762323085,0.27548471583290374
992435,0.18761904761904763,0.05238095238095238,0.030476190476190476,0.27558050603015094
669468,0.19096413600372614,0.05123428039124359,0.029809035863996275,0.2759374850270007
